user_id,variant,primary_scenario,retention_7d
user_4488,treatment,coding,0
user_4489,control,coding,0
user_4490,control,writing,1
user_4491,control,coding,0
user_4492,control,general,1
user_4493,treatment,general,1
user_4494,treatment,coding,0
user_4495,control,writing,1
user_4496,control,general,0
user_4497,treatment,writing,0
user_4498,control,general,1
user_4499,control,coding,0
user_4500,control,writing,1
user_4501,control,writing,0
user_4502,control,writing,1
user_4503,control,general,0
user_4504,treatment,general,1
user_4505,control,general,0
user_4506,control,coding,0
user_4507,treatment,general,1
user_4508,treatment,coding,1
user_4509,treatment,writing,1
user_4510,control,writing,1
user_4511,treatment,coding,1
user_4512,control,general,0
user_4513,control,coding,1
user_4514,control,writing,0
user_4515,treatment,writing,1
user_4516,treatment,coding,1
user_4517,treatment,general,1
user_4518,treatment,general,1
user_4519,treatment,coding,0
user_4520,control,coding,0
user_4521,control,general,1
user_4522,control,writing,0
user_4523,control,coding,1
user_4524,treatment,general,0
user_4525,treatment,general,1
user_4526,control,writing,0
user_4527,treatment,writing,1
user_4528,treatment,writing,0
user_4529,control,writing,0
user_4530,control,writing,1
user_4531,treatment,coding,0
user_4532,treatment,general,1
user_4533,control,coding,1
user_4534,control,coding,0
user_4535,control,coding,0
user_4536,treatment,coding,0
user_4537,control,coding,0
user_4538,control,writing,0
user_4539,treatment,writing,1
user_4540,treatment,general,0
user_4541,treatment,coding,0
user_4542,treatment,general,0
user_4543,treatment,writing,1
user_4544,control,writing,0
user_4545,control,writing,0
user_4546,treatment,coding,0
user_4547,treatment,coding,1
user_4548,treatment,writing,1
user_4549,treatment,general,0
user_4550,treatment,general,1
user_4551,control,writing,1
user_4552,control,general,1
user_4553,control,writing,0
user_4554,control,general,1
user_4555,treatment,writing,0
user_4556,control,general,0
user_4557,treatment,coding,1
user_4558,treatment,writing,1
user_4559,treatment,writing,1
user_4560,control,general,1
user_4561,treatment,writing,1
user_4562,control,writing,0
user_4563,control,writing,1
user_4564,treatment,coding,0
user_4565,treatment,coding,1
user_4566,treatment,general,1
user_4567,control,coding,1
user_4568,treatment,general,0
user_4569,control,coding,1
user_4570,treatment,general,0
user_4571,treatment,coding,1
user_4572,control,coding,1
user_4573,control,general,1
user_4574,control,writing,0
user_4575,control,writing,1
user_4576,control,coding,1
user_4577,control,general,1
user_4578,treatment,writing,0
user_4579,treatment,general,1
user_4580,control,writing,0
user_4581,treatment,general,1
user_4582,control,coding,0
user_4583,treatment,general,1
user_4584,treatment,writing,1
user_4585,control,coding,0
user_4586,control,general,0
user_4587,control,writing,1
user_4588,treatment,coding,1
user_4589,control,general,0
user_4590,treatment,writing,1
user_4591,control,general,1
user_4592,treatment,general,1
user_4593,treatment,coding,1
user_4594,control,coding,1
user_4595,treatment,writing,1
user_4596,treatment,coding,0
user_4597,control,writing,0
user_4598,treatment,general,1
user_4599,control,general,1
user_4600,control,writing,0
user_4601,control,general,0
user_4602,control,coding,1
user_4603,treatment,general,1
user_4604,treatment,coding,0
user_4605,treatment,writing,1
user_4606,control,writing,0
user_4607,treatment,general,0
user_4608,treatment,general,1
user_4609,control,coding,1
user_4610,control,coding,0
user_4611,treatment,general,1
user_4612,control,general,1
user_4613,control,writing,0
user_4614,control,writing,1
user_4615,control,writing,0
user_4616,treatment,general,1
user_4617,control,general,1
user_4618,control,general,0
user_4619,control,writing,0
user_4620,control,general,1
user_4621,control,coding,1
user_4622,control,general,1
user_4623,control,general,1
user_4624,control,general,0
user_4625,treatment,general,0
user_4626,control,general,0
user_4627,treatment,coding,0
user_4628,control,coding,0
user_4629,control,general,1
user_4630,control,writing,1
user_4631,control,general,1
user_4632,treatment,general,0
user_4633,control,general,1
user_4634,control,writing,1
user_4635,treatment,writing,0
user_4636,treatment,writing,0
user_4637,control,coding,0
user_4638,treatment,writing,0
user_4639,treatment,coding,1
user_4640,treatment,coding,1
user_4641,control,writing,1
user_4642,control,writing,1
user_4643,control,writing,1
user_4644,treatment,coding,1
user_4645,control,general,0
user_4646,treatment,writing,0
user_4647,control,writing,0
user_4648,control,writing,1
user_4649,treatment,coding,1
user_4650,control,coding,1
user_4651,treatment,general,0
user_4652,treatment,writing,1
user_4653,control,coding,0
user_4654,treatment,general,0
user_4655,control,writing,0
user_4656,control,coding,0
user_4657,treatment,writing,0
user_4658,control,writing,0
user_4659,treatment,coding,1
user_4660,control,coding,0
user_4661,control,coding,1
user_4662,control,writing,1
user_4663,control,writing,0
user_4664,control,general,0
user_4665,treatment,writing,1
user_4666,treatment,coding,1
user_4667,treatment,writing,1
user_4668,treatment,general,0
user_4669,treatment,general,1
user_4670,treatment,coding,1
user_4671,control,coding,0
user_4672,control,general,0
user_4673,treatment,general,1
user_4674,treatment,general,0
user_4675,control,coding,0
user_4676,control,general,1
user_4677,control,general,1
user_4678,treatment,coding,1
user_4679,treatment,writing,0
user_4680,treatment,writing,0
user_4681,control,general,0
user_4682,control,writing,1
user_4683,treatment,writing,0
user_4684,treatment,writing,1
user_4685,control,writing,0
user_4686,control,general,0
user_4687,control,writing,1
user_4688,control,writing,1
user_4689,treatment,coding,1
user_4690,control,general,0
user_4691,control,coding,1
user_4692,control,coding,0
user_4693,treatment,general,1
user_4694,treatment,writing,1
user_4695,control,coding,0
user_4696,control,general,1
user_4697,control,writing,1
user_4698,treatment,general,0
user_4699,treatment,coding,0
user_4700,treatment,writing,0
user_4701,control,writing,1
user_4702,treatment,general,0
user_4703,control,writing,0
user_4704,control,coding,0
user_4705,control,coding,1
user_4706,treatment,coding,1
user_4707,control,general,0
user_4708,treatment,writing,1
user_4709,treatment,writing,0
user_4710,control,writing,1
user_4711,control,coding,1
user_4712,treatment,writing,1
user_4713,control,coding,0
user_4714,treatment,writing,1
user_4715,control,coding,0
user_4716,treatment,writing,0
user_4717,treatment,general,1
user_4718,treatment,general,0
user_4719,treatment,coding,1
user_4720,control,coding,0
user_4721,control,writing,1
user_4722,treatment,writing,1
user_4723,treatment,general,0
user_4724,control,writing,1
user_4725,control,coding,0
user_4726,control,coding,1
user_4727,control,coding,1
user_4728,control,coding,0
user_4729,control,coding,0
user_4730,treatment,general,1
user_4731,control,general,0
user_4732,control,coding,1
user_4733,treatment,writing,1
user_4734,control,coding,1
user_4735,control,general,1
user_4736,control,coding,0
user_4737,control,general,1
user_4738,control,general,0
user_4739,treatment,coding,0
user_4740,control,coding,0
user_4741,treatment,writing,1
user_4742,treatment,general,1
user_4743,control,writing,0
user_4744,treatment,coding,1
user_4745,control,general,1
user_4746,treatment,writing,1
user_4747,treatment,writing,0
user_4748,control,writing,1
user_4749,control,coding,1
user_4750,control,coding,1
user_4751,control,coding,1
user_4752,control,general,0
user_4753,treatment,coding,1
user_4754,treatment,general,0
user_4755,treatment,writing,1
user_4756,treatment,writing,1
user_4757,treatment,coding,0
user_4758,treatment,writing,0
user_4759,treatment,coding,0
user_4760,control,general,0
user_4761,control,writing,1
user_4762,treatment,coding,1
user_4763,treatment,writing,1
user_4764,control,writing,1
user_4765,control,coding,0
user_4766,control,writing,0
user_4767,control,writing,1
user_4768,treatment,writing,1
user_4769,control,writing,0
user_4770,treatment,general,0
user_4771,treatment,writing,1
user_4772,treatment,writing,0
user_4773,control,coding,0
user_4774,control,general,1
user_4775,treatment,coding,0
user_4776,treatment,coding,1
user_4777,treatment,coding,1
user_4778,control,general,0
user_4779,treatment,coding,1
user_4780,control,coding,0
user_4781,treatment,coding,1
user_4782,treatment,writing,1
user_4783,treatment,coding,0
user_4784,control,general,0
user_4785,control,general,0
user_4786,treatment,writing,1
user_4787,control,general,1
user_4788,treatment,general,0
user_4789,control,writing,1
user_4790,control,coding,1
user_4791,control,writing,1
user_4792,treatment,coding,1
user_4793,control,coding,0
user_4794,control,general,0
user_4795,treatment,writing,0
user_4796,treatment,general,0
user_4797,treatment,general,0
user_4798,treatment,coding,1
user_4799,control,general,0
user_4800,control,writing,0
user_4801,control,general,0
user_4802,control,general,1
user_4803,control,coding,1
user_4804,treatment,writing,1
user_4805,control,general,1
user_4806,control,coding,1
user_4807,control,general,1
user_4808,treatment,writing,0
user_4809,treatment,general,0
user_4810,control,general,1
user_4811,treatment,coding,0
user_4812,treatment,general,1
user_4813,treatment,coding,1
user_4814,treatment,writing,0
user_4815,treatment,general,0
user_4816,treatment,writing,0
user_4817,treatment,writing,1
user_4818,control,general,1
user_4819,control,coding,0
user_4820,treatment,writing,1
user_4821,control,writing,1
user_4822,control,general,0
user_4823,treatment,general,0
user_4824,control,general,0
user_4825,treatment,general,1
user_4826,treatment,general,0
user_4827,treatment,general,0
user_4828,control,coding,1
user_4829,control,writing,1
user_4830,control,coding,1
user_4831,control,coding,1
user_4832,treatment,general,0
user_4833,treatment,writing,1
user_4834,control,coding,0
user_4835,treatment,general,0
user_4836,treatment,general,1
user_4837,control,writing,1
user_4838,treatment,coding,1
user_4839,control,coding,1
user_4840,treatment,coding,1
user_4841,control,general,0
user_4842,treatment,writing,1
user_4843,treatment,writing,0
user_4844,control,coding,1
user_4845,control,general,0
user_4846,control,coding,0
user_4847,control,writing,0
user_4848,treatment,general,0
user_4849,treatment,coding,1
user_4850,control,coding,1
user_4851,treatment,general,1
user_4852,control,writing,0
user_4853,control,general,0
user_4854,treatment,coding,1
user_4855,treatment,coding,0
user_4856,control,coding,1
user_4857,control,coding,1
user_4858,control,writing,0
user_4859,treatment,writing,0
user_4860,treatment,coding,1
user_4861,treatment,writing,1
user_4862,treatment,writing,0
user_4863,control,writing,1
user_4864,control,coding,0
user_4865,control,general,0
user_4866,control,general,0
user_4867,control,general,0
user_4868,control,coding,1
user_4869,treatment,writing,0
user_4870,treatment,writing,1
user_4871,control,coding,0
user_4872,control,coding,1
user_4873,treatment,general,1
user_4874,treatment,general,0
user_4875,treatment,coding,0
user_4876,treatment,general,0
user_4877,control,writing,0
user_4878,control,coding,1
user_4879,control,coding,0
user_4880,control,writing,0
user_4881,control,writing,0
user_4882,treatment,writing,0
user_4883,control,general,1
user_4884,treatment,coding,1
user_4885,control,general,1
user_4886,control,writing,1
user_4887,control,general,1
user_4888,control,writing,1
user_4889,control,general,0
user_4890,treatment,general,0
user_4891,treatment,writing,0
user_4892,treatment,general,0
user_4893,control,coding,1
user_4894,control,general,1
user_4895,treatment,general,1
user_4896,control,coding,0
user_4897,control,writing,0
user_4898,treatment,coding,1
user_4899,control,general,0
user_4900,treatment,writing,1
user_4901,control,general,0
user_4902,treatment,general,1
user_4903,control,coding,1
user_4904,control,coding,1
user_4905,treatment,writing,0
user_4906,control,writing,0
user_4907,control,writing,0
user_4908,treatment,general,1
user_4909,control,coding,1
user_4910,treatment,coding,1
user_4911,control,coding,1
user_4912,control,writing,1
user_4913,control,coding,1
user_4914,control,coding,0
user_4915,treatment,coding,1
user_4916,control,writing,1
user_4917,treatment,coding,1
user_4918,control,writing,0
user_4919,control,coding,0
user_4920,control,coding,0
user_4921,control,coding,1
user_4922,treatment,writing,0
user_4923,treatment,writing,0
user_4924,treatment,coding,1
user_4925,treatment,general,0
user_4926,control,writing,1
user_4927,treatment,writing,1
user_4928,treatment,coding,1
user_4929,control,general,0
user_4930,control,coding,0
user_4931,control,writing,1
user_4932,control,writing,1
user_4933,treatment,coding,0
user_4934,treatment,coding,1
user_4935,control,general,1
user_4936,control,general,0
user_4937,control,writing,1
user_4938,treatment,general,1
user_4939,treatment,general,0
user_4940,control,writing,0
user_4941,control,writing,0
user_4942,treatment,writing,1
user_4943,control,writing,0
user_4944,control,coding,1
user_4945,treatment,writing,1
user_4946,control,writing,1
user_4947,treatment,writing,0
user_4948,control,general,0
user_4949,control,writing,1
user_4950,treatment,coding,1
user_4951,treatment,coding,0
user_4952,control,writing,0
user_4953,treatment,coding,1
user_4954,control,general,0
user_4955,control,writing,0
user_4956,treatment,coding,1
user_4957,control,coding,1
user_4958,control,writing,1
user_4959,treatment,coding,1
user_4960,treatment,writing,1
user_4961,control,coding,1
user_4962,treatment,general,0
user_4963,treatment,coding,0
user_4964,treatment,coding,0
user_4965,treatment,writing,0
user_4966,control,coding,0
user_4967,control,writing,0
user_4968,control,general,1
user_4969,treatment,writing,0
user_4970,treatment,writing,1
user_4971,treatment,coding,1
user_4972,treatment,general,0
user_4973,treatment,writing,0
user_4974,treatment,coding,1
user_4975,treatment,coding,1
user_4976,control,writing,0
user_4977,control,coding,0
user_4978,treatment,writing,1
user_4979,treatment,writing,0
user_4980,treatment,writing,0
user_4981,control,general,1
user_4982,control,writing,0
user_4983,treatment,coding,0
user_4984,treatment,general,0
user_4985,control,coding,0
user_4986,control,general,0
user_4987,control,general,0
user_4988,control,general,1
user_4989,treatment,general,0
user_4990,control,coding,1
user_4991,control,writing,1
user_4992,treatment,coding,1
user_4993,control,writing,1
user_4994,control,coding,1
user_4995,control,general,1
user_4996,treatment,general,0
user_4997,control,writing,1
user_4998,treatment,writing,0
user_4999,treatment,coding,1
